Outer Key,Inner Key (Tuple),Value
6500,"(4, 1)","['AR', 2.4767700905463226]"
6500,"(4, 2)","['AR', 8.341676758926576]"
6500,"(4, 3)","['AR', 9.156360705785634]"
6750,"(0, 0)","['AL', -7.322839782280294]"
6750,"(0, 1)","['AL', -7.455253832083114]"
6750,"(0, 2)","['AL', -7.62183058889815]"
6750,"(0, 3)","['AL', -8.701647852945504]"
6750,"(0, 4)","['AD', 2.9977962643854466]"
6750,"(1, 0)","['AU', -7.127545932807982]"
6750,"(1, 1)","['AL', -7.383164114526901]"
6750,"(1, 2)","['AL', -7.403653058928737]"
6750,"(1, 3)","['AR', 0.7403791236806032]"
6750,"(1, 4)","['AD', 6.02993533396221]"
6750,"(2, 0)","['AU', -7.215745495274163]"
6750,"(2, 4)","['AD', 8.411657725352832]"
6750,"(3, 0)","['AU', -7.7424603710766124]"
