Outer Key,Inner Key (Tuple),Value
6250,"(1, 0)","['AU', -1.679235039882648]"
6250,"(1, 1)","['AD', -0.31027895289472035]"
6250,"(1, 2)","['AD', 2.225276018182424]"
6250,"(1, 3)","['AR', 6.132806072581052]"
6250,"(1, 4)","['AD', 8.545514321889552]"
6250,"(2, 0)","['AU', 0.029351984430511693]"
6250,"(2, 4)","['AD', 9.344587874460892]"
6250,"(3, 0)","['AL', -0.8271070486056767]"
6250,"(3, 1)","['AL', -1.17554636263835]"
6250,"(3, 3)","['AR', 9.007327133878247]"
6250,"(3, 4)","['AD', 9.569272060336667]"
6250,"(4, 0)","['AL', -0.08244403723811232]"
6250,"(4, 1)","['AR', 5.405548811662477]"
6250,"(4, 2)","['AR', 8.641019187961888]"
6250,"(4, 3)","['AU', 8.965004485191452]"
6500,"(0, 0)","['AR', -2.772172462344675]"
6500,"(0, 1)","['AL', -2.6806631655179265]"
6500,"(0, 2)","['AL', -2.3680135567596317]"
6500,"(0, 3)","['AD', 2.9252889939712703]"
6500,"(0, 4)","['AD', 6.72162049796842]"
6500,"(1, 0)","['AU', -1.6605638452591354]"
6500,"(1, 1)","['AD', -0.2764577867427469]"
6500,"(1, 2)","['AD', 2.2206383857215903]"
6500,"(1, 3)","['AR', 6.142287082407636]"
6500,"(1, 4)","['AD', 8.549947179511003]"
6500,"(2, 0)","['AU', 0.021431668088629625]"
6500,"(2, 4)","['AD', 9.347234694180552]"
6500,"(3, 0)","['AL', -0.8176800391882965]"
6500,"(3, 1)","['AL', -1.148392876808848]"
6500,"(3, 3)","['AR', 9.017857844212443]"
6500,"(3, 4)","['AD', 9.570009032947171]"
6500,"(4, 0)","['AL', -0.06385009765688776]"
6500,"(4, 1)","['AR', 5.412213981708222]"
6500,"(4, 2)","['AR', 8.649208084575596]"
6500,"(4, 3)","['AU', 8.968429188493031]"
6750,"(0, 0)","['AR', -2.701296621763599]"
6750,"(0, 1)","['AL', -2.6703272308702433]"
6750,"(0, 2)","['AL', -2.371183191890214]"
6750,"(0, 3)","['AD', 2.9491265293046514]"
6750,"(0, 4)","['AD', 6.743595007525383]"
6750,"(1, 0)","['AU', -1.6477468384218812]"
6750,"(1, 1)","['AD', -0.26592451896108826]"
6750,"(1, 2)","['AD', 2.225283837187146]"
