Outer Key,Inner Key (Tuple),Value
4750,"(2, 0)","['AU', -0.4435546189216318]"
4750,"(2, 4)","['AD', 1.9469852018890177]"
4750,"(3, 0)","['AU', -0.4643888201123828]"
4750,"(3, 1)","['AL', -1.332891280540171]"
4750,"(3, 3)","['AU', 4.974486596904332]"
4750,"(3, 4)","['AD', 4.309027304062164]"
4750,"(4, 0)","['AL', -1.7105982081376467]"
4750,"(4, 1)","['AU', -1.9879793544128643]"
4750,"(4, 2)","['AR', 1.7190831734421992]"
4750,"(4, 3)","['AR', 1.8618313876797068]"
5000,"(0, 0)","['AL', -0.21381461445116984]"
5000,"(0, 1)","['AL', -0.7029138867027631]"
5000,"(0, 2)","['AL', -1.2046123501435875]"
5000,"(0, 3)","['AD', -0.14948863143166954]"
5000,"(0, 4)","['AD', 0.3941031443040766]"
5000,"(1, 0)","['AU', -0.8590165018964919]"
5000,"(1, 1)","['AL', -1.213556712262461]"
5000,"(1, 2)","['AL', -1.6281334645875378]"
5000,"(1, 3)","['AR', 0.2735107967096284]"
5000,"(1, 4)","['AD', 1.6310947320698885]"
5000,"(2, 0)","['AU', -0.4640641206517311]"
5000,"(2, 4)","['AD', 1.9570740471467374]"
5000,"(3, 0)","['AU', -0.48896017238498346]"
5000,"(3, 1)","['AL', -1.375871515522172]"
5000,"(3, 3)","['AU', 5.052928243417502]"
5000,"(3, 4)","['AD', 4.32029867585675]"
5000,"(4, 0)","['AL', -1.800082802148234]"
5000,"(4, 1)","['AU', -2.037002818347517]"
5000,"(4, 2)","['AR', 1.7827409312594262]"
5000,"(4, 3)","['AR', 1.8858735562653925]"
5250,"(0, 0)","['AL', -0.22854298271919657]"
5250,"(0, 1)","['AL', -0.7288880070142424]"
5250,"(0, 2)","['AL', -1.2557925018311136]"
5250,"(0, 3)","['AD', -0.1339660783433503]"
5250,"(0, 4)","['AD', 0.4264332162590446]"
5250,"(1, 0)","['AU', -0.8691833482482334]"
5250,"(1, 1)","['AL', -1.2316905462984873]"
5250,"(1, 2)","['AL', -1.6738722283985166]"
5250,"(1, 3)","['AR', 0.2785113186580469]"
5250,"(1, 4)","['AD', 1.641473549524067]"
5250,"(2, 0)","['AU', -0.4835111744893547]"
5250,"(2, 4)","['AD', 1.9679391285262309]"
5250,"(3, 0)","['AU', -0.5130370197728261]"
5250,"(3, 1)","['AL', -1.4169258059706191]"
5250,"(3, 3)","['AU', 5.140194057674444]"
5250,"(3, 4)","['AD', 4.3326131407972825]"
5250,"(4, 0)","['AL', -1.8612212037158216]"
5250,"(4, 1)","['AU', -2.0806098550302456]"
5250,"(4, 2)","['AR', 1.841194901862488]"
5250,"(4, 3)","['AR', 1.9114886212221873]"
5500,"(0, 0)","['AL', -0.24176949848435808]"
5500,"(0, 1)","['AL', -0.7552895617463834]"
5500,"(0, 2)","['AL', -1.302393606361051]"
5500,"(0, 3)","['AD', -0.12464989952369417]"
5500,"(0, 4)","['AD', 0.45921301655075036]"
5500,"(1, 0)","['AU', -0.8791828555746636]"
5500,"(1, 1)","['AL', -1.2500563795184867]"
5500,"(1, 2)","['AL', -1.7233680392443542]"
5500,"(1, 3)","['AR', 0.28333832526801217]"
5500,"(1, 4)","['AD', 1.6543923110234087]"
5500,"(2, 0)","['AU', -0.5020103860593169]"
5500,"(2, 4)","['AD', 1.9796908972858929]"
5500,"(3, 0)","['AU', -0.5354163725484684]"
5500,"(3, 1)","['AL', -1.4599488451578109]"
5500,"(3, 3)","['AU', 5.199073244239243]"
5500,"(3, 4)","['AD', 4.344065096194965]"
5500,"(4, 0)","['AL', -1.9198912283740581]"
5500,"(4, 1)","['AU', -2.1316975509768605]"
5500,"(4, 2)","['AR', 1.8917415156554316]"
5500,"(4, 3)","['AR', 1.9353345076176398]"
5750,"(0, 0)","['AL', -0.25360892009100344]"
5750,"(0, 1)","['AL', -0.781864681849082]"
5750,"(0, 2)","['AL', -1.3570935896142882]"
5750,"(0, 3)","['AD', -0.12127695227222049]"
5750,"(0, 4)","['AD', 0.48818036700505946]"
5750,"(1, 0)","['AU', -0.8886013972414796]"
5750,"(1, 1)","['AL', -1.2700999035085996]"
5750,"(1, 2)","['AL', -1.77125944784806]"
5750,"(1, 3)","['AR', 0.29964756520010427]"
5750,"(1, 4)","['AD', 1.6688189992652496]"
5750,"(2, 0)","['AU', -0.5222484511214284]"
5750,"(2, 4)","['AD', 1.991986212894963]"
5750,"(3, 0)","['AU', -0.5577704762559815]"
5750,"(3, 1)","['AL', -1.5035198438430624]"
5750,"(3, 3)","['AU', 5.268616443066476]"
5750,"(3, 4)","['AD', 4.3543275597039495]"
5750,"(4, 0)","['AL', -1.9826483125445236]"
5750,"(4, 1)","['AU', -2.1656652717954983]"
5750,"(4, 2)","['AR', 1.9485165334354557]"
5750,"(4, 3)","['AR', 1.95935364729169]"
6000,"(0, 0)","['AL', -0.268848608579314]"
6000,"(0, 1)","['AL', -0.8050203320254086]"
6000,"(0, 2)","['AL', -1.3962913112986028]"
6000,"(0, 3)","['AD', -0.11010983337431289]"
6000,"(0, 4)","['AD', 0.5193891909939414]"
6000,"(1, 0)","['AU', -0.897959800783304]"
6000,"(1, 1)","['AL', -1.285922572462917]"
6000,"(1, 2)","['AL', -1.8200093851282675]"
6000,"(1, 3)","['AR', 0.30835531883556966]"
6000,"(1, 4)","['AD', 1.6824915320339566]"
6000,"(2, 0)","['AU', -0.5415124702316015]"
6000,"(2, 4)","['AD', 2.0038826811954986]"
6000,"(3, 0)","['AU', -0.5836624018167555]"
6000,"(3, 1)","['AL', -1.5525417550336682]"
6000,"(3, 3)","['AU', 5.330268926977882]"
6000,"(3, 4)","['AD', 4.366015653988036]"
6000,"(4, 0)","['AL', -2.0378585670769924]"
6000,"(4, 1)","['AU', -2.196059280375856]"
6000,"(4, 2)","['AR', 2.008777609532077]"
6000,"(4, 3)","['AR', 1.9838126793624837]"
6250,"(0, 0)","['AL', -0.2805901336728036]"
6250,"(0, 1)","['AL', -0.8299616141116621]"
6250,"(0, 2)","['AL', -1.4414142415759965]"
6250,"(0, 3)","['AD', -0.10584227943109371]"
6250,"(0, 4)","['AD', 0.5492535123402664]"
6250,"(1, 0)","['AU', -0.9079176305432438]"
6250,"(1, 1)","['AL', -1.3072750010113072]"
6250,"(1, 2)","['AL', -1.8679805306985515]"
6250,"(1, 3)","['AR', 0.3161175692764329]"
6250,"(1, 4)","['AD', 1.6944519073669861]"
6250,"(2, 0)","['AU', -0.5607345709247881]"
6250,"(2, 4)","['AD', 2.016433862218075]"
6250,"(3, 0)","['AU', -0.6075007542624911]"
6250,"(3, 1)","['AL', -1.590692956916558]"
6250,"(3, 3)","['AU', 5.383596808939498]"
6250,"(3, 4)","['AD', 4.378159724713029]"
6250,"(4, 0)","['AL', -2.1077226125409574]"
6250,"(4, 1)","['AU', -2.240675280038913]"
6250,"(4, 2)","['AR', 2.0633250901073668]"
6250,"(4, 3)","['AR', 2.0072139187639793]"
6500,"(0, 0)","['AL', -0.29387265036834204]"
6500,"(0, 1)","['AL', -0.8555790420107061]"
6500,"(0, 2)","['AL', -1.4893338434955175]"
6500,"(0, 3)","['AD', -0.09247007291200006]"
6500,"(0, 4)","['AD', 0.5805510320437562]"
6500,"(1, 0)","['AU', -0.9173372916832511]"
6500,"(1, 1)","['AL', -1.3249066850245075]"
6500,"(1, 2)","['AL', -1.9094460868174015]"
6500,"(1, 3)","['AR', 0.32749982619622786]"
6500,"(1, 4)","['AD', 1.708260948926282]"
6500,"(2, 0)","['AU', -0.5801848212770797]"
6500,"(2, 4)","['AD', 2.027281708113652]"
6500,"(3, 0)","['AU', -0.6279980265640028]"
6500,"(3, 1)","['AL', -1.635937776336856]"
6500,"(3, 3)","['AU', 5.43918069834503]"
6500,"(3, 4)","['AD', 4.389176615907058]"
6500,"(4, 0)","['AL', -2.174654932651003]"
6500,"(4, 1)","['AU', -2.274329009130477]"
6500,"(4, 2)","['AR', 2.1154108208004416]"
6500,"(4, 3)","['AR', 2.031144761613428]"
