Outer Key,Inner Key (Tuple),Value
6000,"(1, 4)","['AD', 4.975964814881809]"
6000,"(2, 0)","['AU', -1.1020078009921828]"
6000,"(2, 4)","['AD', 5.700576505431884]"
6000,"(3, 0)","['AU', -1.4254229834228016]"
6000,"(3, 1)","['AL', -2.8866003530798348]"
6000,"(3, 3)","['AD', 9.169781236262708]"
6000,"(3, 4)","['AR', 6.4785469954023736]"
6000,"(4, 0)","['AL', -1.3197051579030796]"
6000,"(4, 1)","['AR', 5.827416148827259]"
6000,"(4, 2)","['AR', 9.375305664728549]"
6000,"(4, 3)","['AR', 9.660855114442624]"
6250,"(0, 0)","['AL', -2.1632198914715164]"
6250,"(0, 1)","['AL', -2.6042202395401977]"
6250,"(0, 2)","['AL', -1.9771581297591057]"
6250,"(0, 3)","['AD', 1.469126101183]"
6250,"(0, 4)","['AR', 3.1007956952535944]"
6250,"(1, 0)","['AU', -1.8614889301556532]"
6250,"(1, 1)","['AU', -1.3257452571314376]"
6250,"(1, 2)","['AR', 2.0269240513405404]"
6250,"(1, 3)","['AR', 2.916767630072661]"
6250,"(1, 4)","['AD', 4.983485664406524]"
6250,"(2, 0)","['AU', -1.1120201038005728]"
6250,"(2, 4)","['AD', 5.708369838784263]"
6250,"(3, 0)","['AU', -1.4222823189214333]"
6250,"(3, 1)","['AL', -2.842245453309145]"
6250,"(3, 3)","['AD', 9.181414045293097]"
6250,"(3, 4)","['AR', 6.4854203233032]"
6250,"(4, 0)","['AL', -1.3319512124103852]"
6250,"(4, 1)","['AR', 5.8319638608406255]"
6250,"(4, 2)","['AR', 9.380369792856705]"
6250,"(4, 3)","['AR', 9.662761993030259]"
6500,"(0, 0)","['AL', -2.1893471721801077]"
6500,"(0, 1)","['AL', -2.600250523005293]"
6500,"(0, 2)","['AL', -1.9608408532779773]"
6500,"(0, 3)","['AD', 1.5180637430448107]"
6500,"(0, 4)","['AR', 3.160992735804719]"
6500,"(1, 0)","['AU', -1.8595701492014876]"
6500,"(1, 1)","['AU', -1.2806024298585128]"
6500,"(1, 2)","['AR', 2.0729763475219363]"
6500,"(1, 3)","['AR', 2.9257493814471696]"
6500,"(1, 4)","['AD', 4.990788559491412]"
6500,"(2, 0)","['AU', -1.114037866081555]"
6500,"(2, 4)","['AD', 5.712546176579866]"
6500,"(3, 0)","['AU', -1.431488981548657]"
6500,"(3, 1)","['AL', -2.8124633724147725]"
6500,"(3, 3)","['AD', 9.192385538950084]"
6500,"(3, 4)","['AR', 6.493166065138833]"
6500,"(4, 0)","['AL', -1.33090908528157]"
6500,"(4, 1)","['AR', 5.84549460692879]"
6500,"(4, 2)","['AR', 9.382911038550898]"
6500,"(4, 3)","['AR', 9.661703418926304]"
6750,"(0, 0)","['AL', -2.1814337650403464]"
6750,"(0, 1)","['AL', -2.6030668176707024]"
6750,"(0, 2)","['AL', -1.9579273527277603]"
6750,"(0, 3)","['AD', 1.5547876062046173]"
6750,"(0, 4)","['AR', 3.1735181848829095]"
6750,"(1, 0)","['AU', -1.855867294006649]"
