Outer Key,Inner Key (Tuple),Value
5250,"(1, 2)","['AL', -0.11902644630769443]"
5250,"(1, 3)","['AD', 0.32292581354966216]"
5250,"(1, 4)","['AD', 1.2364873323157435]"
5250,"(2, 0)","['AD', 0.22141772138219767]"
5250,"(2, 1)","['AD', 0.2551909226708639]"
5250,"(2, 3)","['AD', 0.4335614570254271]"
5250,"(2, 4)","['AD', 1.0519393491640763]"
5250,"(3, 0)","['AD', 0.26422651126346525]"
5250,"(3, 1)","['AD', 0.2919398084976117]"
5250,"(3, 3)","['AD', 1.0745641539830217]"
5250,"(3, 4)","['AD', 2.1422308578030536]"
5250,"(4, 0)","['AR', 0.27770420556379805]"
5250,"(4, 1)","['AR', 0.23582523973434913]"
5250,"(4, 2)","['AR', 1.6865024872348349]"
5250,"(4, 3)","['AL', 2.013126843474395]"
5500,"(0, 0)","['AD', 0.0030717507305288243]"
5500,"(0, 1)","['AL', -0.020752955769253668]"
5500,"(0, 2)","['AD', -0.25501502949197374]"
5500,"(0, 3)","['AD', 0.031165136998975673]"
5500,"(0, 4)","['AD', 0.8296574540838554]"
5500,"(1, 0)","['AD', 0.15443878422194163]"
5500,"(1, 1)","['AD', 0.07504048158735031]"
5500,"(1, 2)","['AL', -0.11898567536729512]"
5500,"(1, 3)","['AD', 0.328102060037487]"
5500,"(1, 4)","['AD', 1.2549877015547213]"
5500,"(2, 0)","['AD', 0.22319036615492802]"
5500,"(2, 1)","['AD', 0.2572524330169217]"
5500,"(2, 3)","['AD', 0.438295985091987]"
5500,"(2, 4)","['AD', 1.0613952269156035]"
5500,"(3, 0)","['AD', 0.2657485039876831]"
5500,"(3, 1)","['AD', 0.29383041493299705]"
5500,"(3, 3)","['AD', 1.0786395388480439]"
5500,"(3, 4)","['AD', 2.154417276121537]"
5500,"(4, 0)","['AR', 0.2791946738796652]"
5500,"(4, 1)","['AR', 0.23639748161882967]"
5500,"(4, 2)","['AR', 1.6879079584625922]"
5500,"(4, 3)","['AL', 2.0140774359414424]"
5750,"(0, 0)","['AD', 0.005287364818874135]"
5750,"(0, 1)","['AL', -0.01650384804770936]"
5750,"(0, 2)","['AD', -0.2637788465820648]"
5750,"(0, 3)","['AD', 0.038524177805006575]"
5750,"(0, 4)","['AD', 0.8628484761456708]"
5750,"(1, 0)","['AD', 0.1571319064188559]"
5750,"(1, 1)","['AD', 0.07660532976661946]"
5750,"(1, 2)","['AL', -0.12074428939775188]"
5750,"(1, 3)","['AD', 0.33384398235492746]"
5750,"(1, 4)","['AD', 1.2729905675330673]"
5750,"(2, 0)","['AD', 0.2254405412655324]"
5750,"(2, 1)","['AD', 0.25963673387665925]"
5750,"(2, 3)","['AD', 0.44200352372077445]"
5750,"(2, 4)","['AD', 1.0703664498939718]"
5750,"(3, 0)","['AD', 0.26750999065068476]"
5750,"(3, 1)","['AD', 0.29557004045483876]"
5750,"(3, 3)","['AD', 1.0814189985346838]"
