Outer Key,Inner Key (Tuple),Value
4750,"(1, 0)","['AD', 0.07159319824030275]"
4750,"(1, 1)","['AD', 0.07773005362045814]"
4750,"(1, 2)","['AL', -0.2326212575899149]"
4750,"(1, 3)","['AD', 0.2685977563726284]"
4750,"(1, 4)","['AD', 0.3100272634412297]"
4750,"(2, 0)","['AD', 0.2360576838360498]"
4750,"(2, 1)","['AD', 0.3323117063110254]"
4750,"(2, 3)","['AD', 0.9685554210003083]"
4750,"(2, 4)","['AL', 1.1283045640005902]"
4750,"(3, 0)","['AD', 0.3211045849421787]"
4750,"(3, 1)","['AD', 0.4222165005440225]"
4750,"(3, 3)","['AL', 1.6326811918435817]"
4750,"(3, 4)","['AL', 2.3588443719926127]"
4750,"(4, 0)","['AR', 0.3168218215001125]"
4750,"(4, 1)","['AR', 0.8153606509372326]"
4750,"(4, 2)","['AU', 1.6743658867088933]"
4750,"(4, 3)","['AU', 2.1465770638791444]"
5000,"(0, 0)","['AD', -0.145252018877252]"
5000,"(0, 1)","['AL', -0.12014486812097186]"
5000,"(0, 2)","['AD', -0.43300466006489924]"
5000,"(0, 3)","['AD', -0.08321133808029199]"
5000,"(0, 4)","['AD', 0.13684981289400616]"
5000,"(1, 0)","['AD', 0.07511182008329233]"
5000,"(1, 1)","['AD', 0.08101350498515975]"
5000,"(1, 2)","['AL', -0.23368930272511415]"
5000,"(1, 3)","['AD', 0.27145886443569023]"
5000,"(1, 4)","['AD', 0.3122916444062207]"
5000,"(2, 0)","['AD', 0.23919712070946678]"
5000,"(2, 1)","['AD', 0.3366060758056683]"
5000,"(2, 3)","['AD', 0.9733578288239095]"
5000,"(2, 4)","['AL', 1.1361709480001845]"
5000,"(3, 0)","['AD', 0.3226591418492624]"
5000,"(3, 1)","['AD', 0.42441358304539445]"
5000,"(3, 3)","['AL', 1.6360362565472548]"
5000,"(3, 4)","['AL', 2.3591070856793075]"
5000,"(4, 0)","['AR', 0.3184559898089012]"
5000,"(4, 1)","['AR', 0.8164798098232692]"
5000,"(4, 2)","['AU', 1.6766904335412773]"
5000,"(4, 3)","['AU', 2.1516076309886523]"
5250,"(0, 0)","['AD', -0.14648881660198984]"
5250,"(0, 1)","['AL', -0.11195634277558186]"
5250,"(0, 2)","['AD', -0.44433262842807614]"
5250,"(0, 3)","['AD', -0.07831146004219386]"
5250,"(0, 4)","['AD', 0.14121025992603894]"
5250,"(1, 0)","['AD', 0.07891853314958512]"
5250,"(1, 1)","['AD', 0.08643175689012676]"
5250,"(1, 2)","['AL', -0.23509958247856377]"
5250,"(1, 3)","['AD', 0.2741959242849666]"
5250,"(1, 4)","['AD', 0.32077910935663406]"
5250,"(2, 0)","['AD', 0.2408208282300397]"
5250,"(2, 1)","['AD', 0.3365957862047008]"
5250,"(2, 3)","['AD', 0.9777863259471173]"
5250,"(2, 4)","['AL', 1.138342673757078]"
