Outer Key,Inner Key (Tuple),Value
3750,"(3, 4)","['AL', 5.081620892578056]"
3750,"(4, 0)","['AR', 4.912355786814132]"
3750,"(4, 1)","['AR', 5.212155004570733]"
3750,"(4, 2)","['AR', 4.926912829720242]"
3750,"(4, 3)","['AD', 5.752206276426661]"
4000,"(0, 0)","['AD', 2.7235697274661645]"
4000,"(0, 1)","['AD', 2.9201681232940664]"
4000,"(0, 2)","['AD', 1.4100037491680175]"
4000,"(0, 3)","['AD', 3.663479350577644]"
4000,"(0, 4)","['AD', 4.120664974884024]"
4000,"(1, 0)","['AD', 3.668988473478155]"
4000,"(1, 1)","['AD', 4.098358555443527]"
4000,"(1, 2)","['AL', 2.9643973841999354]"
4000,"(1, 3)","['AD', 5.0383753945292336]"
4000,"(1, 4)","['AD', 4.717216895718461]"
4000,"(2, 0)","['AR', 4.007064026469682]"
4000,"(2, 1)","['AD', 4.517722871152327]"
4000,"(2, 3)","['AD', 5.449987601793467]"
4000,"(2, 4)","['AL', 4.958465193728425]"
4000,"(3, 0)","['AD', 3.859433046313395]"
4000,"(3, 1)","['AD', 4.775719402782473]"
4000,"(3, 3)","['AD', 5.772614542244613]"
4000,"(3, 4)","['AL', 5.130550119668609]"
4000,"(4, 0)","['AR', 4.921805872314665]"
4000,"(4, 1)","['AR', 5.2151196132788105]"
4000,"(4, 2)","['AR', 4.929290606585668]"
4000,"(4, 3)","['AD', 5.75281280535144]"
4250,"(0, 0)","['AD', 2.7929457770377386]"
4250,"(0, 1)","['AD', 2.9644950974704614]"
4250,"(0, 2)","['AD', 1.4786389731047913]"
4250,"(0, 3)","['AD', 3.724005137833028]"
4250,"(0, 4)","['AD', 4.171239435801003]"
4250,"(1, 0)","['AD', 3.6858157212353]"
4250,"(1, 1)","['AD', 4.108375153733239]"
4250,"(1, 2)","['AL', 2.9736558764147305]"
4250,"(1, 3)","['AD', 5.050608250249777]"
4250,"(1, 4)","['AD', 4.7224847854525285]"
4250,"(2, 0)","['AR', 4.014739082997881]"
4250,"(2, 1)","['AD', 4.519462275066735]"
4250,"(2, 3)","['AD', 5.455490401673644]"
4250,"(2, 4)","['AL', 4.964450827857188]"
4250,"(3, 0)","['AD', 3.9008087189190888]"
4250,"(3, 1)","['AD', 4.778653838902252]"
4250,"(3, 3)","['AD', 5.777817013121659]"
4250,"(3, 4)","['AL', 5.150749206676735]"
4250,"(4, 0)","['AR', 4.930246133699204]"
4250,"(4, 1)","['AR', 5.218143878005489]"
4250,"(4, 2)","['AR', 4.9312033365343755]"
4250,"(4, 3)","['AD', 5.754410439683586]"
4500,"(0, 0)","['AD', 2.84413714193844]"
4500,"(0, 1)","['AD', 3.015797236237241]"
4500,"(0, 2)","['AD', 1.538266974368032]"
4500,"(0, 3)","['AD', 3.756844902157832]"
4500,"(0, 4)","['AD', 4.231574078459225]"
4500,"(1, 0)","['AD', 3.701890244286513]"
4500,"(1, 1)","['AD', 4.112390734205727]"
4500,"(1, 2)","['AL', 2.979288822381764]"
4500,"(1, 3)","['AD', 5.06683474252872]"
4500,"(1, 4)","['AD', 4.730653744132864]"
4500,"(2, 0)","['AR', 4.025192856386301]"
4500,"(2, 1)","['AD', 4.523924039062264]"
4500,"(2, 3)","['AD', 5.462667310966039]"
4500,"(2, 4)","['AL', 4.969534897913324]"
4500,"(3, 0)","['AD', 3.9429235446900748]"
4500,"(3, 1)","['AD', 4.781834917182637]"
4500,"(3, 3)","['AD', 5.7828083864304825]"
4500,"(3, 4)","['AL', 5.18400010471686]"
4500,"(4, 0)","['AR', 4.93269579041649]"
4500,"(4, 1)","['AR', 5.221118156311748]"
4500,"(4, 2)","['AR', 4.933554367350079]"
4500,"(4, 3)","['AD', 5.755210280210461]"
4750,"(0, 0)","['AD', 2.9003665788248187]"
4750,"(0, 1)","['AD', 3.0796074346184206]"
4750,"(0, 2)","['AD', 1.5604845909950695]"
4750,"(0, 3)","['AD', 3.7932904386448176]"
4750,"(0, 4)","['AD', 4.258050174151748]"
4750,"(1, 0)","['AD', 3.720038647717892]"
4750,"(1, 1)","['AD', 4.110940710238466]"
4750,"(1, 2)","['AL', 2.987938793158424]"
4750,"(1, 3)","['AD', 5.075549773726969]"
4750,"(1, 4)","['AD', 4.73553648142102]"
4750,"(2, 0)","['AR', 4.034275865869241]"
4750,"(2, 1)","['AD', 4.525567645342806]"
4750,"(2, 3)","['AD', 5.470996446423347]"
4750,"(2, 4)","['AL', 4.9766320984420425]"
4750,"(3, 0)","['AD', 3.981195143027333]"
4750,"(3, 1)","['AD', 4.785749892176677]"
4750,"(3, 3)","['AD', 5.787265006182301]"
4750,"(3, 4)","['AL', 5.22635286630824]"
4750,"(4, 0)","['AR', 4.944316041119353]"
4750,"(4, 1)","['AR', 5.224186252425505]"
