Outer Key,Inner Key (Tuple),Value
4000,"(3, 1)","['AD', 0.21721190982772814]"
4000,"(3, 3)","['AD', 1.8771824794500225]"
4000,"(3, 4)","['AD', 1.8019994801725594]"
4000,"(4, 0)","['AR', 0.2129185204593537]"
4000,"(4, 1)","['AR', 0.22979946851622512]"
4000,"(4, 2)","['AD', 1.3802414055422079]"
4000,"(4, 3)","['AU', 2.3189121980556933]"
4250,"(0, 0)","['AD', 0.012965223477343206]"
4250,"(0, 1)","['AL', -0.054504763251941306]"
4250,"(0, 2)","['AD', -0.15400405879106954]"
4250,"(0, 3)","['AD', 0.13088339124091708]"
4250,"(0, 4)","['AD', 0.5560908764743933]"
4250,"(1, 0)","['AD', 0.10202249425692882]"
4250,"(1, 1)","['AD', 0.04083316039785745]"
4250,"(1, 2)","['AL', -0.10448791562843474]"
4250,"(1, 3)","['AD', 0.4100369744884782]"
4250,"(1, 4)","['AD', 0.9986418457963046]"
4250,"(2, 0)","['AD', 0.16053544490623753]"
4250,"(2, 1)","['AD', 0.184788408453462]"
4250,"(2, 3)","['AD', 0.5541007676326107]"
4250,"(2, 4)","['AD', 0.9060446030653472]"
4250,"(3, 0)","['AD', 0.19066862241177407]"
4250,"(3, 1)","['AD', 0.21804442068225285]"
4250,"(3, 3)","['AD', 1.8843068375596834]"
4250,"(3, 4)","['AD', 1.8114377897734177]"
4250,"(4, 0)","['AR', 0.21389847165200956]"
4250,"(4, 1)","['AR', 0.230506443610717]"
4250,"(4, 2)","['AD', 1.3818904910689098]"
4250,"(4, 3)","['AU', 2.3253188257744912]"
4500,"(0, 0)","['AD', 0.014490606611426232]"
4500,"(0, 1)","['AL', -0.05350322301186872]"
4500,"(0, 2)","['AD', -0.15976679223075999]"
4500,"(0, 3)","['AD', 0.14580492401121903]"
4500,"(0, 4)","['AD', 0.5856588046556446]"
4500,"(1, 0)","['AD', 0.10306202777020386]"
4500,"(1, 1)","['AD', 0.04291759428136849]"
4500,"(1, 2)","['AL', -0.10304600398263596]"
4500,"(1, 3)","['AD', 0.4167423680641676]"
4500,"(1, 4)","['AD', 1.0144436492951825]"
4500,"(2, 0)","['AD', 0.16213235236516454]"
4500,"(2, 1)","['AD', 0.18650790091987315]"
4500,"(2, 3)","['AD', 0.5589682348349326]"
4500,"(2, 4)","['AD', 0.9141356733262468]"
4500,"(3, 0)","['AD', 0.1920986707237824]"
4500,"(3, 1)","['AD', 0.22002717409432412]"
4500,"(3, 3)","['AD', 1.8911534986706966]"
4500,"(3, 4)","['AD', 1.8209957988709884]"
4500,"(4, 0)","['AR', 0.21506960699280567]"
4500,"(4, 1)","['AR', 0.23122599429767418]"
4500,"(4, 2)","['AD', 1.3834914433523176]"
4500,"(4, 3)","['AU', 2.3311716057592164]"
4750,"(0, 0)","['AD', 0.016708137794244165]"
4750,"(0, 1)","['AL', -0.04987933924114704]"
4750,"(0, 2)","['AD', -0.1635205385235741]"
4750,"(0, 3)","['AD', 0.16222194613413096]"
4750,"(0, 4)","['AD', 0.6146457461312153]"
4750,"(1, 0)","['AD', 0.10541489481739036]"
4750,"(1, 1)","['AD', 0.04412462636577017]"
4750,"(1, 2)","['AL', -0.10336082676584385]"
4750,"(1, 3)","['AD', 0.4249119704109481]"
4750,"(1, 4)","['AD', 1.0302578712019372]"
4750,"(2, 0)","['AD', 0.16358189293177106]"
4750,"(2, 1)","['AD', 0.1882480993715457]"
4750,"(2, 3)","['AD', 0.5651233074797806]"
4750,"(2, 4)","['AD', 0.9229797807546216]"
4750,"(3, 0)","['AD', 0.1936709693345746]"
4750,"(3, 1)","['AD', 0.22163682051461445]"
4750,"(3, 3)","['AD', 1.9001864050831025]"
4750,"(3, 4)","['AD', 1.8306465154947773]"
4750,"(4, 0)","['AR', 0.21587124541226488]"
4750,"(4, 1)","['AR', 0.23177058310627038]"
4750,"(4, 2)","['AD', 1.3849684694701794]"
4750,"(4, 3)","['AU', 2.3352775091114757]"
5000,"(0, 0)","['AD', 0.017981964731254567]"
5000,"(0, 1)","['AL', -0.048186806063656634]"
5000,"(0, 2)","['AD', -0.16578164065273818]"
5000,"(0, 3)","['AD', 0.17570000826340926]"
5000,"(0, 4)","['AD', 0.6465768152610705]"
5000,"(1, 0)","['AD', 0.10664561283458007]"
5000,"(1, 1)","['AD', 0.04524352622141628]"
5000,"(1, 2)","['AL', -0.10249735637805918]"
5000,"(1, 3)","['AD', 0.43237635563334204]"
5000,"(1, 4)","['AD', 1.0461703917455498]"
5000,"(2, 0)","['AD', 0.16600460045340867]"
5000,"(2, 1)","['AD', 0.18950847050525893]"
5000,"(2, 3)","['AD', 0.5707041701771222]"
5000,"(2, 4)","['AD', 0.9314058824275712]"
5000,"(3, 0)","['AD', 0.19473794680409337]"
5000,"(3, 1)","['AD', 0.223157361819936]"
5000,"(3, 3)","['AD', 1.9090653795432813]"
5000,"(3, 4)","['AD', 1.8401627038721573]"
5000,"(4, 0)","['AR', 0.21713189368949468]"
5000,"(4, 1)","['AR', 0.23242396631689108]"
5000,"(4, 2)","['AD', 1.3875459403486676]"
5000,"(4, 3)","['AU', 2.341245381329647]"
5250,"(0, 0)","['AD', 0.019774477204025646]"
5250,"(0, 1)","['AL', -0.04467784775224896]"
5250,"(0, 2)","['AD', -0.17013088434514323]"
5250,"(0, 3)","['AD', 0.18959716533049095]"
5250,"(0, 4)","['AD', 0.6763783680274269]"
5250,"(1, 0)","['AD', 0.1082086552896496]"
5250,"(1, 1)","['AD', 0.046708063688363215]"
5250,"(1, 2)","['AL', -0.10680635211482571]"
5250,"(1, 3)","['AD', 0.43856939020135066]"
5250,"(1, 4)","['AD', 1.0621675608173038]"
5250,"(2, 0)","['AD', 0.1678469762474176]"
5250,"(2, 1)","['AD', 0.19099353261685018]"
5250,"(2, 3)","['AD', 0.5764269810947187]"
5250,"(2, 4)","['AD', 0.9400348942614709]"
5250,"(3, 0)","['AD', 0.19619490903512246]"
5250,"(3, 1)","['AD', 0.22455725973844753]"
5250,"(3, 3)","['AD', 1.9189033458070612]"
5250,"(3, 4)","['AD', 1.8500838552315546]"
5250,"(4, 0)","['AR', 0.21831931328738455]"
5250,"(4, 1)","['AR', 0.23294921149293965]"
5250,"(4, 2)","['AD', 1.3896662717482842]"
5250,"(4, 3)","['AU', 2.3470601097496804]"
5500,"(0, 0)","['AD', 0.02214450174604235]"
5500,"(0, 1)","['AL', -0.04393548707155401]"
5500,"(0, 2)","['AD', -0.179401266891351]"
5500,"(0, 3)","['AD', 0.19826743012553028]"
5500,"(0, 4)","['AD', 0.7071737504160491]"
5500,"(1, 0)","['AD', 0.10953120620159588]"
5500,"(1, 1)","['AD', 0.04787216386383265]"
5500,"(1, 2)","['AL', -0.106656361939879]"
5500,"(1, 3)","['AD', 0.4452659859850737]"
5500,"(1, 4)","['AD', 1.0783517975866475]"
5500,"(2, 0)","['AD', 0.16951694817104732]"
5500,"(2, 1)","['AD', 0.19290470103869203]"
5500,"(2, 3)","['AD', 0.5827299133254732]"
5500,"(2, 4)","['AD', 0.9485255333282206]"
5500,"(3, 0)","['AD', 0.19707727902819586]"
5500,"(3, 1)","['AD', 0.22565358172014469]"
5500,"(3, 3)","['AD', 1.9240472052954396]"
5500,"(3, 4)","['AD', 1.8591822738308084]"
5500,"(4, 0)","['AR', 0.21936976557126037]"
5500,"(4, 1)","['AR', 0.23357883117648112]"
5500,"(4, 2)","['AD', 1.391967966880197]"
5500,"(4, 3)","['AU', 2.353880929810075]"
5750,"(0, 0)","['AD', 0.022757032407397685]"
5750,"(0, 1)","['AL', -0.04316252455634585]"
5750,"(0, 2)","['AD', -0.18168323736702782]"
5750,"(0, 3)","['AD', 0.21269782881146254]"
5750,"(0, 4)","['AD', 0.7380771020301791]"
5750,"(1, 0)","['AD', 0.1116741122201628]"
5750,"(1, 1)","['AD', 0.04917737546676399]"
5750,"(1, 2)","['AL', -0.10748095362694798]"
5750,"(1, 3)","['AD', 0.453445996244383]"
5750,"(1, 4)","['AD', 1.0936266212473653]"
5750,"(2, 0)","['AD', 0.1710028294611464]"
5750,"(2, 1)","['AD', 0.19455920704719223]"
5750,"(2, 3)","['AD', 0.5881786017031229]"
5750,"(2, 4)","['AD', 0.9563315937770065]"
5750,"(3, 0)","['AD', 0.19826528289131404]"
5750,"(3, 1)","['AD', 0.22699045214033078]"
5750,"(3, 3)","['AD', 1.9315659165501984]"
5750,"(3, 4)","['AD', 1.8690431864808044]"
5750,"(4, 0)","['AR', 0.22046854372701913]"
5750,"(4, 1)","['AR', 0.23428406814702285]"
5750,"(4, 2)","['AD', 1.3949378343173922]"
5750,"(4, 3)","['AU', 2.3616063193988226]"
6000,"(0, 0)","['AD', 0.02416996820821162]"
6000,"(0, 1)","['AL', -0.03956267922916329]"
6000,"(0, 2)","['AD', -0.19190534908219803]"
6000,"(0, 3)","['AD', 0.2245091272644629]"
6000,"(0, 4)","['AD', 0.7673373323850755]"
6000,"(1, 0)","['AD', 0.11401992315671843]"
6000,"(1, 1)","['AD', 0.05116117661144998]"
6000,"(1, 2)","['AL', -0.10638790799528085]"
6000,"(1, 3)","['AD', 0.4628813066572999]"
6000,"(1, 4)","['AD', 1.109078899142848]"
6000,"(2, 0)","['AD', 0.1727914000768277]"
6000,"(2, 1)","['AD', 0.19632098914414778]"
